Timestamp,Heart Rate (bpm),SpO2 (%),Steps (cumulative),Calories Burned (cumulative),Activity Level,Sleep Status
2024-12-25 04:41:00,88.91888415561061,95.8098050130785,428,19.030792643333445,Sedentary,Asleep
2024-12-25 04:42:00,57.18163693288848,97.21237606340654,430,19.150161199795072,Sedentary,Asleep
2024-12-25 04:43:00,67.49325201820442,98.79885727326325,433,19.279961092628877,Sedentary,Asleep
2024-12-25 04:44:00,80.25361270786311,99.17647446473877,434,19.319475673688146,Sedentary,Asleep
2024-12-25 04:45:00,74.76058515606373,97.65185685199341,437,19.43502336129383,Light,Asleep
2024-12-25 04:46:00,72.64594845956381,97.19649825832944,440,19.52534472092718,Moderate,Asleep
2024-12-25 04:47:00,59.665800073000554,97.76949925596377,443,19.65996943576665,Moderate,Asleep
2024-12-25 04:48:00,63.988032941519016,97.29948536122409,445,19.772518179777624,Sedentary,Asleep
2024-12-25 04:49:00,73.03959901074852,97.51198565293444,445,19.772518179777624,Sedentary,Asleep
2024-12-25 04:50:00,76.90381169571445,99.47431212903736,445,19.772518179777624,Moderate,Asleep
2024-12-25 04:51:00,70.28927535822808,100.0,445,19.772518179777624,Sedentary,Asleep
2024-12-25 04:52:00,68.88824419337686,98.38431271474218,447,19.884614648454725,Light,Asleep
2024-12-25 04:53:00,69.18129472430742,98.37712743986356,448,19.930938851817256,Sedentary,Asleep
2024-12-25 04:54:00,74.57793770943181,96.90498457310836,449,19.980818089064506,Sedentary,Asleep
2024-12-25 04:55:00,75.36059737500989,97.95522282078117,452,20.108774484918364,Vigorous,Asleep
2024-12-25 04:56:00,62.05761735462543,96.84136743679514,453,20.15933064097281,Sedentary,Asleep
2024-12-25 04:57:00,91.5310964415844,98.9479955414456,456,20.297273168816588,Light,Asleep
2024-12-25 04:58:00,71.0136166910334,99.51356192823576,459,20.39291585053772,Sedentary,Asleep
2024-12-25 04:59:00,68.50275444892509,97.47848727024551,461,20.501023940112404,Sedentary,Asleep
2024-12-25 05:00:00,69.08754627641908,97.50282114987571,462,20.555921509662358,Sedentary,Asleep
2024-12-25 05:01:00,50.0,97.75418835933172,465,20.731962025999767,Sedentary,Asleep
2024-12-25 05:02:00,54.510132086044464,99.61812127279454,465,20.731962025999767,Sedentary,Asleep
2024-12-25 05:03:00,50.0,97.80270478380903,466,20.7684719260987,Light,Asleep
2024-12-25 05:04:00,64.97173180211269,98.50901924822354,466,20.7684719260987,Sedentary,Asleep
2024-12-25 05:05:00,69.95393101027776,98.09534586304412,468,20.866205944497217,Moderate,Asleep
2024-12-25 05:06:00,80.56739320827705,98.14672236675584,471,21.01738992027169,Sedentary,Asleep
2024-12-25 05:07:00,73.55846323506847,99.05140171589358,474,21.134176846229902,Sedentary,Asleep
2024-12-25 05:08:00,77.81140217686382,97.7953984191642,476,21.197100648716713,Light,Asleep
2024-12-25 05:09:00,80.16387627899363,97.6381627893978,479,21.292544343338953,Moderate,Asleep
2024-12-25 05:10:00,75.1120180890627,98.4381414214679,479,21.292544343338953,Sedentary,Asleep
2024-12-25 05:11:00,56.79176591490971,98.81634516387878,480,21.352068316239823,Moderate,Asleep
2024-12-25 05:12:00,73.96674746316896,98.85301543690322,480,21.352068316239823,Sedentary,Asleep
2024-12-25 05:13:00,82.43268729660572,98.69167995947524,483,21.46715191381067,Sedentary,Asleep
2024-12-25 05:14:00,71.05183439320727,98.06388040480925,486,21.61348048353847,Sedentary,Asleep
2024-12-25 05:15:00,73.05886998257513,96.23340947185874,487,21.667436649408888,Light,Asleep
2024-12-25 05:16:00,75.26984220137516,97.37060301893696,488,21.72700063992957,Moderate,Asleep
2024-12-25 05:17:00,58.97145163020916,97.57412037849092,488,21.72700063992957,Vigorous,Asleep
2024-12-25 05:18:00,79.34113627922628,99.3903019706367,491,21.84013936382059,Moderate,Asleep
2024-12-25 05:19:00,71.8917621736498,98.32058519262914,492,21.875479172138757,Sedentary,Asleep
2024-12-25 05:20:00,70.85394524165349,98.3895931180811,492,21.875479172138757,Sedentary,Asleep
2024-12-25 05:21:00,72.82836890813753,97.90323324889287,494,21.94695363513853,Light,Asleep
2024-12-25 05:22:00,71.39703707269402,96.27956699471929,494,21.94695363513853,Light,Asleep
2024-12-25 05:23:00,70.82962930306518,97.76980796964612,497,22.066575359555895,Light,Asleep
2024-12-25 05:24:00,71.01360303742409,96.85722282153462,498,22.101546327992573,Sedentary,Asleep
2024-12-25 05:25:00,59.300140139268336,96.78826085822753,501,22.214082214218525,Sedentary,Asleep
2024-12-25 05:26:00,57.67164101969708,98.09904584002595,503,22.29256512610906,Sedentary,Asleep
2024-12-25 05:27:00,59.91295871530452,97.92218344805381,504,22.336474917789406,Light,Asleep
2024-12-25 05:28:00,58.884757661244315,97.66285364884969,507,22.472088117419784,Light,Asleep
2024-12-25 05:29:00,68.29711353533108,97.75839156005236,510,22.606442008812465,Sedentary,Asleep
2024-12-25 05:30:00,62.14884490387281,99.20046157492277,512,22.7111314744701,Light,Asleep
2024-12-25 05:31:00,50.0,98.69421174462035,515,22.82876701610783,Sedentary,Asleep
2024-12-25 05:32:00,75.83909375186207,98.61052002132513,515,22.82876701610783,Sedentary,Asleep
2024-12-25 05:33:00,65.11558638279111,97.81341292250893,517,22.891827854344807,Sedentary,Asleep
2024-12-25 05:34:00,81.22299080248676,97.25693394538018,520,23.068424610568112,Sedentary,Asleep
2024-12-25 05:35:00,62.7891726703537,99.44399115685067,523,23.165117432139954,Sedentary,Asleep
2024-12-25 05:36:00,84.26344830573593,99.14910599258187,525,23.24294183761604,Moderate,Asleep
2024-12-25 05:37:00,80.58258434053319,97.52258481197933,527,23.322516548143255,Moderate,Asleep
2024-12-25 05:38:00,72.24419080083882,96.48070523261548,528,23.368236538777477,Sedentary,Asleep
2024-12-25 05:39:00,78.65076138160188,98.04175048478459,528,23.368236538777477,Light,Asleep
2024-12-25 05:40:00,84.794015984298,97.83365815626411,531,23.509010902574776,Sedentary,Asleep
2024-12-25 05:41:00,68.75099936364785,98.50073285093666,533,23.608689109535447,Sedentary,Asleep
2024-12-25 05:42:00,58.63988726826685,96.65103880773358,535,23.701094380725962,Sedentary,Asleep
2024-12-25 05:43:00,69.3753110842569,96.51526771427316,537,23.787436930112968,Sedentary,Asleep
2024-12-25 05:44:00,76.84582529395051,97.26043481351562,539,23.86968573525375,Light,Asleep
2024-12-25 05:45:00,69.67110646696436,99.16682006367283,541,23.959977099606213,Sedentary,Asleep
2024-12-25 05:46:00,99.52147589237175,96.42405642458091,544,24.131432085498435,Sedentary,Asleep
2024-12-25 05:47:00,75.89991512797909,97.85585318277388,547,24.23014745340896,Sedentary,Asleep
2024-12-25 05:48:00,75.61999268366914,98.61888272266545,550,24.402180281681584,Sedentary,Asleep
2024-12-25 05:49:00,75.18781995208906,97.03751211938972,552,24.514051218849293,Sedentary,Asleep
2024-12-25 05:50:00,68.95320718207249,95.6813701206974,555,24.687784998434598,Light,Asleep
2024-12-25 05:51:00,73.40977973475347,95.309724790274,555,24.687784998434598,Sedentary,Asleep
2024-12-25 05:52:00,71.39447876848945,98.05973039944152,557,24.80487632955998,Sedentary,Asleep
2024-12-25 05:53:00,59.42266129735679,97.85396827723804,557,24.80487632955998,Sedentary,Asleep
2024-12-25 05:54:00,56.42121212753197,97.34559755409865,558,24.855550828227923,Light,Asleep
2024-12-25 05:55:00,81.70689427764297,98.52771426579066,558,24.855550828227923,Light,Asleep
2024-12-25 05:56:00,74.94200968536701,97.32536140565702,560,24.967088250580083,Moderate,Asleep
2024-12-25 05:57:00,70.94467253068693,96.71491452025762,563,25.118589066001917,Sedentary,Asleep
2024-12-25 05:58:00,78.51014679144886,97.19243738935313,566,25.267998034142305,Vigorous,Asleep
2024-12-25 05:59:00,74.57357273931441,97.7951718278869,567,25.305233586106585,Sedentary,Asleep
2024-12-25 06:00:00,68.63591741569503,99.00300285813624,570,25.4697754729406,Moderate,Awake
2024-12-25 06:01:00,86.718547182861,97.83860968186383,571,25.501978705842326,Sedentary,Awake
2024-12-25 06:02:00,81.58992625764058,97.12619831840752,571,25.501978705842326,Light,Awake
2024-12-25 06:03:00,54.366582845524206,96.92163704156184,571,25.501978705842326,Sedentary,Awake
2024-12-25 06:04:00,65.97402832756961,95.69910054461214,571,25.501978705842326,Vigorous,Awake
2024-12-25 06:05:00,86.98936414200293,99.04119246843109,571,25.501978705842326,Moderate,Awake
2024-12-25 06:06:00,58.75106167688112,98.33059547391393,572,25.555667182768676,Light,Awake
2024-12-25 06:07:00,75.96671213327086,96.92330747099489,574,25.654545240221015,Sedentary,Awake
2024-12-25 06:08:00,62.760077604198884,100.0,574,25.654545240221015,Sedentary,Awake
2024-12-25 06:09:00,78.28789652863608,97.01984952534212,574,25.654545240221015,Light,Awake
2024-12-25 06:10:00,72.16542148112083,97.82181988299162,577,25.78463867801579,Sedentary,Awake
2024-12-25 06:11:00,93.44097632431726,98.42486425000763,577,25.78463867801579,Sedentary,Awake
2024-12-25 06:12:00,68.19366968237772,96.65536772033416,577,25.78463867801579,Sedentary,Awake
2024-12-25 06:13:00,61.853399218499746,98.6848814829489,578,25.83718990572834,Sedentary,Awake
2024-12-25 06:14:00,70.605188397175,98.02212640426269,578,25.83718990572834,Sedentary,Awake
2024-12-25 06:15:00,50.0,98.73144449115586,578,25.83718990572834,Sedentary,Awake
2024-12-25 06:16:00,77.9176843064333,98.39161003402533,581,25.963268669269887,Moderate,Awake
2024-12-25 06:17:00,74.69337873693247,96.73016010301714,584,26.055199819762628,Moderate,Awake
2024-12-25 06:18:00,85.15396222222395,97.8373917869155,586,26.118820297773397,Sedentary,Awake
2024-12-25 06:19:00,67.86496427173974,97.26903434883492,587,26.160686891388423,Moderate,Awake
2024-12-25 06:20:00,75.94650068300932,96.48080356691253,589,26.26432170160806,Sedentary,Awake
2024-12-25 06:21:00,70.38147471355916,98.34770112805309,589,26.26432170160806,Sedentary,Awake
2024-12-25 06:22:00,76.21189512330658,97.35900826094755,590,26.312401506033606,Sedentary,Awake
2024-12-25 06:23:00,81.03601222492985,94.93339420064474,593,26.484455481621378,Sedentary,Awake
2024-12-25 06:24:00,69.66043471207234,99.94054062599135,596,26.596257044343822,Moderate,Awake
2024-12-25 06:25:00,68.70456787501689,97.28664269162998,597,26.645049861918853,Sedentary,Awake
2024-12-25 06:26:00,78.29505053700024,97.96115710812603,597,26.645049861918853,Light,Awake
2024-12-25 06:27:00,77.62592126848602,97.77855011362048,598,26.69697041152783,Moderate,Awake
2024-12-25 06:28:00,75.66446865987506,97.27173862593054,598,26.69697041152783,Sedentary,Awake
2024-12-25 06:29:00,76.73511728027313,100.0,598,26.69697041152783,Sedentary,Awake
2024-12-25 06:30:00,62.14987796123869,97.6377104630638,601,26.819020855987652,Light,Awake
2024-12-25 06:31:00,80.1385323971504,99.41168206103862,602,26.851083885450855,Moderate,Awake
2024-12-25 06:32:00,59.456203062826305,98.44657915609206,604,26.945780638212824,Sedentary,Awake
2024-12-25 06:33:00,76.81474986168713,96.58887130687906,607,27.117224042618275,Sedentary,Awake
2024-12-25 06:34:00,77.39358796800558,98.769901083758,609,27.184305849940973,Sedentary,Awake
2024-12-25 06:35:00,73.32343236967694,98.72263385776745,611,27.298809436099216,Sedentary,Awake
2024-12-25 06:36:00,66.84139206169067,97.77104139131252,612,27.34174730631378,Moderate,Awake
2024-12-25 06:37:00,64.00291396805108,97.90262877154686,612,27.34174730631378,Sedentary,Awake
2024-12-25 06:38:00,56.73556259646492,99.14529548067402,615,27.498075581027287,Sedentary,Awake
2024-12-25 06:39:00,68.43749273717627,96.09875321978804,617,27.593244553499314,Sedentary,Awake
2024-12-25 06:40:00,77.55032776705443,98.48457080681172,620,27.748088006263977,Sedentary,Awake
2024-12-25 06:41:00,71.68942879693557,97.62223820001564,620,27.748088006263977,Sedentary,Awake
2024-12-25 06:42:00,71.18995691279093,97.520496915109,622,27.836899600166984,Sedentary,Awake
2024-12-25 06:43:00,78.05191380773783,97.48112169626147,624,27.92225094274364,Light,Awake
2024-12-25 06:44:00,64.16277430499574,97.02578528375653,627,28.065136364958356,Sedentary,Awake
2024-12-25 06:45:00,71.36641913483601,98.29656058317401,627,28.065136364958356,Sedentary,Awake
2024-12-25 06:46:00,70.21836537151542,99.29602284130546,628,28.115521649611956,Light,Awake
2024-12-25 06:47:00,73.25448837719094,99.89644023520323,630,28.221370031894455,Sedentary,Awake
2024-12-25 06:48:00,77.35647373700529,98.52417376279112,633,28.36136684678164,Light,Awake
2024-12-25 06:49:00,75.16637575175352,97.19338557408042,633,28.36136684678164,Moderate,Awake
2024-12-25 06:50:00,66.67947859891605,97.60688367115505,635,28.44946618857439,Sedentary,Awake
2024-12-25 06:51:00,83.32022773958084,98.72246936471262,635,28.44946618857439,Moderate,Awake
2024-12-25 06:52:00,79.87961383019655,97.16953959434828,635,28.44946618857439,Moderate,Awake
2024-12-25 06:53:00,74.28425431215246,98.70685578267471,637,28.568253477275036,Light,Awake
2024-12-25 06:54:00,60.535522387800505,98.68421139954263,639,28.661079239752894,Sedentary,Awake
2024-12-25 06:55:00,71.36292419338776,97.30600265207711,641,28.736319822605342,Sedentary,Awake
2024-12-25 06:56:00,75.07937299766046,97.3043848563553,641,28.736319822605342,Vigorous,Awake
2024-12-25 06:57:00,82.1874622443555,98.54219741266303,643,28.85381891329742,Sedentary,Awake
2024-12-25 06:58:00,79.00378851395827,97.81522874746652,643,28.85381891329742,Light,Awake
2024-12-25 06:59:00,73.42444647590222,97.51922396575603,644,28.906371066953767,Sedentary,Awake
2024-12-25 07:00:00,72.18655227333487,97.65811581804697,646,29.007633833961698,Sedentary,Awake
2024-12-25 07:01:00,67.89494409045712,97.31197141871674,649,29.177743976926415,Sedentary,Awake
2024-12-25 07:02:00,76.93318815556472,98.18900984350799,651,29.25758938358344,Light,Awake
2024-12-25 07:03:00,58.63024447809221,96.91462416457308,653,29.36243940967987,Sedentary,Awake
2024-12-25 07:04:00,70.76445497788252,97.72199573794316,656,29.499402281421702,Sedentary,Awake
2024-12-25 07:05:00,64.59479563679535,100.0,657,29.553080176109965,Sedentary,Awake
2024-12-25 07:06:00,55.8067440528355,97.454758708313,658,29.609458020880545,Sedentary,Awake
2024-12-25 07:07:00,70.04779048608611,98.41130266010823,661,29.745141796517647,Sedentary,Awake
2024-12-25 07:08:00,64.5578639446676,97.79845951154569,663,29.828649940310434,Sedentary,Awake
2024-12-25 07:09:00,62.0132745302873,97.23146925424687,665,29.943142195281236,Sedentary,Awake
2024-12-25 07:10:00,81.71682701496226,98.1823709036177,666,29.986086402619804,Sedentary,Awake
2024-12-25 07:11:00,70.91027515637846,97.33298278328121,667,30.02652500610731,Sedentary,Awake
2024-12-25 07:12:00,69.15946088905814,100.0,667,30.02652500610731,Light,Awake
2024-12-25 07:13:00,64.22028717271958,97.60952241137264,670,30.14114603611527,Sedentary,Awake
2024-12-25 07:14:00,68.23329758237722,98.16749582063862,671,30.174113789372804,Sedentary,Awake
2024-12-25 07:15:00,50.0,99.34649208799215,672,30.213166883733418,Sedentary,Awake
2024-12-25 07:16:00,75.60565713190303,97.70756285297881,675,30.377530942567542,Moderate,Awake
2024-12-25 07:17:00,58.05886107430655,97.888985887111,677,30.482135520636955,Sedentary,Awake
2024-12-25 07:18:00,72.20060169058002,96.34774479827199,678,30.538326845403095,Moderate,Awake
2024-12-25 07:19:00,64.49968207294542,98.39997204097051,678,30.538326845403095,Sedentary,Awake
2024-12-25 07:20:00,83.50434894293076,97.84986425753395,680,30.60856516108737,Light,Awake
2024-12-25 07:21:00,80.50748992129041,97.18240375891864,681,30.655268667052155,Sedentary,Awake
2024-12-25 07:22:00,66.57144980532452,97.80434720063276,682,30.711794859454766,Sedentary,Awake
2024-12-25 07:23:00,60.90470343316579,98.17598365816376,684,30.80056146295008,Moderate,Awake
2024-12-25 07:24:00,72.49878929483263,97.99696006764609,685,30.844316271332413,Moderate,Awake
2024-12-25 07:25:00,82.44255915310957,98.34897452382835,686,30.89032280629499,Sedentary,Awake
2024-12-25 07:26:00,67.3258610940732,97.20235722951087,687,30.943993015469605,Sedentary,Awake
2024-12-25 07:27:00,69.71113053628734,97.86443026304282,689,31.06119237879565,Moderate,Awake
2024-12-25 07:28:00,78.21705406650379,98.18705736298334,690,31.11774033054481,Sedentary,Awake
2024-12-25 07:29:00,64.40848623158288,97.95742279173595,693,31.276239200515974,Moderate,Awake
2024-12-25 07:30:00,76.9724849695477,97.42602178775829,694,31.315263484549867,Moderate,Awake
2024-12-25 07:31:00,70.43881357054018,97.31578224074273,696,31.417505879293564,Light,Awake
2024-12-25 07:32:00,70.91089463438607,97.63940562391674,698,31.505631165596938,Sedentary,Awake
2024-12-25 07:33:00,94.6014076356294,97.61773652482812,701,31.60163282553127,Light,Awake
2024-12-25 07:34:00,66.36861442014889,97.53487417133992,703,31.69531354921549,Moderate,Awake
2024-12-25 07:35:00,61.11474966093974,97.5729948027189,704,31.734842425866603,Sedentary,Awake
2024-12-25 07:36:00,73.4128158291856,98.5993885570128,704,31.734842425866603,Sedentary,Awake
2024-12-25 07:37:00,74.665820092068,97.15298910074917,706,31.84275707538239,Moderate,Awake
2024-12-25 07:38:00,58.016307168050844,98.98044073594545,707,31.894967580367872,Moderate,Awake
2024-12-25 07:39:00,61.808450064851634,98.9497217460027,707,31.894967580367872,Moderate,Awake
2024-12-25 07:40:00,71.41685627294305,99.31665686596341,710,32.05811155649304,Sedentary,Awake
2024-12-25 07:41:00,68.20848085591626,99.99612369083474,711,32.11621393994083,Sedentary,Awake
2024-12-25 07:42:00,76.99492819871165,98.17248878750216,711,32.11621393994083,Sedentary,Awake
2024-12-25 07:43:00,71.15420700386356,99.02339151708172,711,32.11621393994083,Light,Awake
2024-12-25 07:44:00,65.33017549404035,97.3121387436984,712,32.1505063702768,Moderate,Awake
2024-12-25 07:45:00,59.90557736824521,97.53720321974204,712,32.1505063702768,Sedentary,Awake
2024-12-25 07:46:00,59.18050983836954,97.95467106200098,713,32.1839626087046,Vigorous,Awake
2024-12-25 07:47:00,69.47458496583181,98.59599582177609,714,32.22501773757685,Vigorous,Awake
2024-12-25 07:48:00,66.90773559556347,97.23376573520295,716,32.33643215311273,Sedentary,Awake
2024-12-25 07:49:00,66.12192990310777,97.89628570943192,719,32.472039244915656,Sedentary,Awake
2024-12-25 07:50:00,73.23837722302392,96.51638974804706,720,32.51637610164082,Moderate,Awake
2024-12-25 07:51:00,66.71544686577982,99.9676286185361,723,32.66282850508716,Sedentary,Awake
2024-12-25 07:52:00,68.0444049618261,98.01465119088405,726,32.79059782759556,Light,Awake
2024-12-25 07:53:00,71.93411084315434,96.30700394162935,726,32.79059782759556,Sedentary,Awake
2024-12-25 07:54:00,74.12952536459251,98.59664060564565,727,32.83792238547448,Sedentary,Awake
2024-12-25 07:55:00,70.49187476387027,97.83605138608746,730,32.93230046666552,Sedentary,Awake
2024-12-25 07:56:00,60.63517559095679,98.58154841404114,732,33.02904767527563,Sedentary,Awake
2024-12-25 07:57:00,64.25776338744237,97.34149420413284,734,33.12921467655181,Sedentary,Awake
2024-12-25 07:58:00,51.496705357358046,97.8378943292863,736,33.237367265776584,Sedentary,Awake
2024-12-25 07:59:00,81.16015913400382,99.34935675746657,738,33.34191842448891,Sedentary,Awake
2024-12-25 08:00:00,80.73404930987736,98.3998329060494,738,33.34191842448891,Sedentary,Awake
2024-12-25 08:01:00,76.13870883410138,98.35034439284362,740,33.40933667200184,Sedentary,Awake
2024-12-25 08:02:00,73.75710086667503,98.11889571313635,742,33.47937390757121,Moderate,Awake
2024-12-25 08:03:00,65.78998414113136,97.5661129992842,742,33.47937390757121,Light,Awake
2024-12-25 08:04:00,61.04458618283403,98.0109157948514,745,33.5708684443594,Vigorous,Awake
2024-12-25 08:05:00,77.4844793164245,96.88017640029157,747,33.65524367634048,Sedentary,Awake
2024-12-25 08:06:00,57.48114194983974,97.6386053484263,750,33.77138890784764,Light,Awake
2024-12-25 08:07:00,64.17646764865452,98.8039267307848,750,33.77138890784764,Light,Awake
2024-12-25 08:08:00,68.86670177422357,96.53308509225899,752,33.86240094897611,Sedentary,Awake
2024-12-25 08:09:00,80.22156146044956,97.21051566444572,752,33.86240094897611,Moderate,Awake
2024-12-25 08:10:00,69.57295340203672,97.16165717907646,755,33.9985776954367,Sedentary,Awake
2024-12-25 08:11:00,73.41357303649774,97.95778392990701,756,34.03639157618867,Sedentary,Awake
2024-12-25 08:12:00,77.34807877455181,97.08384954794926,758,34.14367923754962,Light,Awake
2024-12-25 08:13:00,72.42396784151131,97.87697331460654,760,34.21522004476746,Light,Awake
2024-12-25 08:14:00,70.98978198221893,97.63871047538508,763,34.37681621105056,Light,Awake
2024-12-25 08:15:00,67.10526261971023,100.0,765,34.483321563593506,Moderate,Awake
2024-12-25 08:16:00,69.9331849157978,98.67514357783314,765,34.483321563593506,Sedentary,Awake
2024-12-25 08:17:00,70.53332309242157,96.91805617648392,765,34.483321563593506,Sedentary,Awake
2024-12-25 08:18:00,78.62787183648153,98.3664497841258,767,34.55846827301924,Light,Awake
2024-12-25 08:19:00,66.60553770584882,95.29252827784076,768,34.61390910443406,Sedentary,Awake
2024-12-25 08:20:00,67.71128192736546,98.47523505467213,770,34.72041462616006,Moderate,Awake
2024-12-25 08:21:00,66.15320764150884,96.09002080888803,770,34.72041462616006,Sedentary,Awake
2024-12-25 08:22:00,66.87720973846783,99.1844445592575,772,34.80082725284555,Sedentary,Awake
2024-12-25 08:23:00,67.25796324426591,98.04678781031842,775,34.92079807151916,Sedentary,Awake
2024-12-25 08:24:00,70.61532678420637,99.37965067237313,775,34.92079807151916,Sedentary,Awake
2024-12-25 08:25:00,67.89127850919405,96.70259538870435,778,35.09992580659113,Sedentary,Awake
2024-12-25 08:26:00,58.98272654992266,99.15114436671504,778,35.09992580659113,Sedentary,Awake
2024-12-25 08:27:00,61.61930544321322,96.03292778657467,781,35.20529535965783,Sedentary,Awake
2024-12-25 08:28:00,80.98954359460535,98.8505227690022,782,35.238489370863775,Sedentary,Awake
2024-12-25 08:29:00,67.47031454229398,98.63235782899287,784,35.312836925965044,Light,Awake
2024-12-25 08:30:00,52.544032027614165,98.30617711792587,786,35.400229372871145,Sedentary,Awake
2024-12-25 08:31:00,76.44969569543117,98.08461411978244,788,35.480613732219645,Sedentary,Awake
2024-12-25 08:32:00,56.80530185863738,97.75081948021695,790,35.590253708301155,Sedentary,Awake
2024-12-25 08:33:00,63.807066923761894,97.89428338682862,791,35.631441779953676,Moderate,Awake
2024-12-25 08:34:00,73.13160947567594,98.43397957221777,792,35.69007872382483,Sedentary,Awake
2024-12-25 08:35:00,63.21462987324995,98.54507800131655,795,35.83577107609127,Sedentary,Awake
2024-12-25 08:36:00,52.76386620865662,99.25053761554379,797,35.935131260404994,Sedentary,Awake
2024-12-25 08:37:00,57.59643446657859,99.27458499635061,798,35.98883585173032,Moderate,Awake
2024-12-25 08:38:00,73.69276323358444,99.56756954987453,798,35.98883585173032,Sedentary,Awake
2024-12-25 08:39:00,71.06546207137204,97.83926374908336,798,35.98883585173032,Sedentary,Awake
2024-12-25 08:40:00,80.91351928395045,97.35982334488612,801,36.13003596169613,Sedentary,Awake
2024-12-25 08:41:00,84.08422536427378,100.0,802,36.17514114088228,Sedentary,Awake
2024-12-25 08:42:00,85.06224481703168,99.07231790382461,803,36.20535237040615,Sedentary,Awake
2024-12-25 08:43:00,79.20407292492781,97.45101612914769,803,36.20535237040615,Moderate,Awake
2024-12-25 08:44:00,69.5414028058267,97.79502829960201,804,36.24375575326941,Moderate,Awake
2024-12-25 08:45:00,80.00856732570982,97.6476043663487,804,36.24375575326941,Moderate,Awake
2024-12-25 08:46:00,86.57084849811329,98.95615776878587,806,36.314274225920755,Light,Awake
2024-12-25 08:47:00,57.39693127138381,99.06720781481346,808,36.40909549982775,Sedentary,Awake
2024-12-25 08:48:00,51.76026960157361,95.12729672109778,808,36.40909549982775,Sedentary,Awake
2024-12-25 08:49:00,51.88272272676653,97.88060424065799,809,36.46332384504228,Sedentary,Awake
2024-12-25 08:50:00,64.12745903174653,96.42699804115819,811,36.53103419466585,Sedentary,Awake
2024-12-25 08:51:00,72.46059319904782,98.34504852379908,811,36.53103419466585,Sedentary,Awake
2024-12-25 08:52:00,64.910796396289,97.42228553245853,814,36.62655373309437,Sedentary,Awake
2024-12-25 08:53:00,65.22140804702754,99.5768676771034,817,36.746742892765916,Moderate,Awake
2024-12-25 08:54:00,79.81788258980818,97.84956047512718,817,36.746742892765916,Sedentary,Awake
2024-12-25 08:55:00,78.8163034753369,97.70613889093994,818,36.7781542575668,Sedentary,Awake
2024-12-25 08:56:00,80.14127145619497,100.0,818,36.7781542575668,Sedentary,Awake
2024-12-25 08:57:00,83.47131169933895,97.9441999937096,820,36.89074473278797,Light,Awake
2024-12-25 08:58:00,77.3455692374997,96.66091496239979,823,37.06279002990464,Light,Awake
2024-12-25 08:59:00,66.67672973527515,97.79565189737852,823,37.06279002990464,Sedentary,Awake
2024-12-25 09:00:00,84.52680046034435,98.03887862744226,825,37.172666131475005,Light,Awake
2024-12-25 09:01:00,65.19922520656598,98.26191691680594,826,37.22853757981933,Sedentary,Awake
2024-12-25 09:02:00,69.91320980227664,97.83076392252002,826,37.22853757981933,Light,Awake
2024-12-25 09:03:00,81.6750129914193,99.57643447573872,829,37.33662544513871,Sedentary,Awake
2024-12-25 09:04:00,65.91337036160125,97.37221053499569,832,37.448122020000696,Light,Awake
2024-12-25 09:05:00,82.38846175354558,97.69603587464431,832,37.448122020000696,Sedentary,Awake
2024-12-25 09:06:00,89.88105048785465,98.06325291521044,834,37.552063134744834,Sedentary,Awake
2024-12-25 09:07:00,71.01489947157052,96.81064322388987,834,37.552063134744834,Light,Awake
2024-12-25 09:08:00,63.84160870652837,97.07299317770479,836,37.62510284350511,Vigorous,Awake
2024-12-25 09:09:00,71.91593625206484,97.48652464246686,836,37.62510284350511,Light,Awake
2024-12-25 09:10:00,57.709424839175085,98.74826052403552,839,37.798466524321206,Sedentary,Awake
2024-12-25 09:11:00,68.09478885313987,96.54330316034377,842,37.97450011398231,Sedentary,Awake
2024-12-25 09:12:00,64.09352227783108,96.07315481631858,842,37.97450011398231,Sedentary,Awake
2024-12-25 09:13:00,63.30476543852342,98.30136352584624,842,37.97450011398231,Light,Awake
2024-12-25 09:14:00,68.12788556553875,95.25977802099706,843,38.015973225442494,Sedentary,Awake
2024-12-25 09:15:00,64.24793905447967,98.62367699890191,843,38.015973225442494,Light,Awake
2024-12-25 09:16:00,71.06747501509112,98.66966731867377,846,38.19524576960994,Sedentary,Awake
2024-12-25 09:17:00,62.14358698667028,97.00216434141093,847,38.250647902592256,Sedentary,Awake
2024-12-25 09:18:00,79.37607901010111,97.64544447103478,848,38.29022973819724,Sedentary,Awake
2024-12-25 09:19:00,69.260960948953,98.98945080816065,848,38.29022973819724,Vigorous,Awake
2024-12-25 09:20:00,68.7064689709248,98.48682933194843,851,38.45394787229572,Moderate,Awake
2024-12-25 09:21:00,52.64715423922388,98.63469992137185,852,38.48899740949669,Vigorous,Awake
2024-12-25 09:22:00,75.76091532634379,97.19323260136075,853,38.54045920338382,Sedentary,Awake
2024-12-25 09:23:00,70.83117380557836,97.48044734422925,856,38.68983069762625,Moderate,Awake
2024-12-25 09:24:00,85.52149270737624,98.75686452486725,856,38.68983069762625,Sedentary,Awake
2024-12-25 09:25:00,58.81075099029662,96.4178848271153,858,38.764742169449484,Moderate,Awake
2024-12-25 09:26:00,81.40576180584115,98.55895600392928,858,38.764742169449484,Sedentary,Awake
2024-12-25 09:27:00,60.028307384235376,97.4636613579805,858,38.764742169449484,Sedentary,Awake
2024-12-25 09:28:00,78.60914324930957,96.39776273432828,860,38.86334122254051,Sedentary,Awake
